Fecha,EVENTO,A/C,ENCABEZADO EVENTO,Minutos
2020-09-22 00:00:00,10317.0,Avión 28,LIMITATION 10 FH  FINDING NRC TASKCARD LINE CHECK,11
2022-05-02 00:00:00,28628.0,Avión 28,LINE CHECK,11
2020-01-14 00:00:00,6702.0,Avión 19,MAINTENANCE,11
2019-03-19 00:00:00,7166.0,Avión 16,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,11
2021-02-16 00:00:00,12923.0,Avión 14,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,11
2022-09-27 00:00:00,35514.0,Avión 14,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,11
2024-04-30 00:00:00,64239.0,Avión 11,MASCARA PRECINTO ROTO,11
2022-07-29 00:00:00,32553.0,Avión 31,MECH CALL REMAINS RINGING,11
2019-03-28 00:00:00,1238.0,Avión 18,MEDIA HORA ESTIMADA,11
2023-12-16 00:00:00,57685.0,Avión 38,MEDICION CARGA POR VARILLA,11
2024-06-28 00:00:00,67742.0,Avión 1,MEDICION DE CARGA POR VARILLA 2.1,11
2023-12-17 00:00:00,57730.0,Avión 38,MEDICION DE CARGA POR VARILLA POR LIMITACION,11
2024-06-17 00:00:00,67102.0,Avión 10,MEDICION POR VARILLA,11
2024-06-18 00:00:00,67108.0,Avión 1,MEDICIÓN POR VARILLA 2.4,11
2023-12-06 00:00:00,57199.0,Avión 38,MEDICION POR VARILLA DEBIDO A LIMITACION,11
2024-06-18 00:00:00,67096.0,Avión 10,MEDICIÓN POR VARILLAS 2.4,11
2023-05-18 00:00:00,46585.0,Avión 21,MEDICION VARILLA,11
2022-10-22 00:00:00,36739.0,Avión 21,MEDICION VARILLAS,11
2022-11-26 00:00:00,38348.0,Avión 16,MEDICION VARILLAS,11
2022-12-02 00:00:00,38657.0,Avión 13,MEDICION VARILLAS,11
2022-06-15 00:00:00,30378.0,Avión 2,MTTO PROGRAMADO,11
2024-05-27 00:00:00,65731.0,Avión 6,NIC 1 DE LA MAU 1,11
2022-11-07 00:00:00,37625.0,Avión 28,NO INFO,11
2023-12-15 00:00:00,57885.0,Avión 39,NO INFO,11
2023-10-05 00:00:00,54070.0,Avión 22,NP INDICATOR,11
2022-10-28 00:00:00,37015.0,Avión 8,O2 BOTTLE BELLOW MINIMUN,11
2020-08-09 00:00:00,9397.0,Avión 16,OIL LEAK ENG 2,11
2024-06-14 00:00:00,66867.0,Avión 20,PAAFTER DOESNT WORK SECOND TIME,11
2023-06-01 00:00:00,47273.0,Avión 22,PACK VALVE,11
2021-12-21 00:00:00,23441.0,Avión 19,PASSANGER CABIN TEMPERATURE DOESNT COOL T 31 DUCT 50,11
2018-08-23 00:00:00,90.0,Avión 23,PILOT REPORT - OPERATIONAL,11
2022-03-28 00:00:00,27154.0,Avión 18,PILOT REPORT - OPERATIONAL,11
2023-01-11 00:00:00,40537.0,Avión 11,PILOT REPORT - OPERATIONAL,11
2022-06-30 00:00:00,31118.0,Avión 25,PILOT REPORT - OPERATIONAL,11
2022-07-11 00:00:00,31624.0,Avión 3,PILOT REPORT - OPERATIONAL,11
2018-09-26 00:00:00,151.0,Avión 4,PILOT REPORT - OPERATIONAL,11
2021-07-27 00:00:00,16814.0,Avión 10,PILOT REPORT - RIGHT WING LIGHT US,11
2024-07-05 00:00:00,68152.0,Avión 34,PILOTO SOLICITA TMA CONSULTA,11
2024-07-17 00:00:00,68810.0,Avión 46,PITCH TRIM BKUP FAILT,11
2023-06-30 00:00:00,49496.0,Avión 12,PROBLEMA EN CARGA DE COMBUSTIBLE,11
2021-06-26 00:00:00,15569.0,Avión 17,PROBLEMA PANTALLAS,11
2021-07-02 00:00:00,15806.0,Avión 1,PROBLEMA RED AFT CARGO,11
2023-10-23 00:00:00,55043.0,Avión 41,PROBLEMAS CON LA PUERTA QUE NO CIERRA BIEN,11
2022-03-02 00:00:00,26040.0,Avión 21,RESOLVER UNA DUDA,11
2021-10-01 00:00:00,19381.0,Avión 22,RIGHT WING LIGHT IS OUT OF SERVICE,11
2022-10-02 00:00:00,36154.0,Avión 2,RUIDOS AVION,11
2021-09-05 00:00:00,18438.0,Avión 4,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,11
2022-04-10 00:00:00,27711.0,Avión 35,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,11
2022-08-01 00:00:00,32660.0,Avión 4,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,11
2022-09-02 00:00:00,34283.0,Avión 3,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,11
2022-11-10 00:00:00,37608.0,Avión 28,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,11
2023-02-27 00:00:00,42493.0,Avión 34,SCHEDULED MAINTENANCE PERFORMED - TECHNICAL,11
2019-08-09 00:00:00,4121.0,Avión 25,SE CREA EVENTO POR RETRASO IMPUTADO AL CODIGO 41,11
2021-11-27 00:00:00,22267.0,Avión 20,SE REPITE LINE CHECK NO ASENTADA EN LIBRO,11
2022-03-16 00:00:00,26651.0,Avión 13,SEAT 17 F ARMREST BROKEN,11
2022-07-22 00:00:00,32181.0,Avión 31,SERVICE DOOR SECURITY PIN LOOSE.,11
2022-02-12 00:00:00,25361.0,Avión 7,SERVICE DOOR-HOOK IN THE FUSELAGE IS BROKEN,11
2023-06-21 00:00:00,48326.0,Avión 10,SIN ACCION DE MTTO,11
2022-02-08 00:00:00,25222.0,Avión 8,SMOKE DETECTOR,11
2022-03-21 00:00:00,26885.0,Avión 20,SOLICITA LINTERNA PARA TCP,11
2024-05-10 00:00:00,64854.0,Avión 32,SOLICITA MTTO POR LLAMADA DE JS,11
2024-03-29 00:00:00,62704.0,Avión 8,SOLICITA MTTO SIN INFO,11
2019-04-02 00:00:00,1325.0,Avión 1,SOLICITAN MTTO,11
2019-07-15 00:00:00,3153.0,Avión 14,SOLICITAN MTTO OVERBOARD VALVE FAULT,11
2019-07-24 00:00:00,3344.0,Avión 16,SOLICITAN MTTO-GPS,11
2021-06-28 00:00:00,15659.0,Avión 31,STICK PUSHER SHAKER FAULT IN FLIGHT,11
2021-12-08 00:00:00,22815.0,Avión 34,STRONG NOISE ON VHF 1,11
2022-09-04 00:00:00,34400.0,Avión 37,TLB 62243 D1,11
2023-11-09 00:00:00,55867.0,Avión 13,TREN DE ATERRIZAJE Y PACK 2,11
2023-12-17 00:00:00,57710.0,Avión 36,TRIM PILOTO AUTIMATIC NO VA,11
2024-04-06 00:00:00,63117.0,Avión 24,VIBRACIONES EN PEDALES,11
2024-07-15 00:00:00,68752.0,Avión 40,WY,11
2020-03-12 00:00:00,7668.0,Avión 23,400531,11
2020-02-26 00:00:00,7423.0,Avión 16,406141,11
2020-03-11 00:00:00,7645.0,Avión 23,415751,11
2020-02-27 00:00:00,7431.0,Avión 13,426681,11
2020-09-22 00:00:00,10305.0,Avión 13,433881,11
2020-12-12 00:00:00,11884.0,Avión 25,457871,11
2021-02-22 00:00:00,13024.0,Avión 22,474101,11
2022-04-05 00:00:00,27485.0,Avión 13,580721,11
2020-02-01 00:00:00,6999.0,Avión 28,929541,11
2019-12-26 00:00:00,6574.0,Avión 17,932521,11
2022-06-01 00:00:00,29830.0,Avión 1,1123341,11
2022-05-24 00:00:00,29496.0,Avión 10,1125891,11
2023-02-26 00:00:00,42477.0,Avión 19,1195291,11
-,490.0,,-,11
-,6904.0,,-,11
-,7531.0,,-,11
-,7532.0,,-,11
-,9040.0,,-,11
-,9419.0,,-,11
-,9748.0,,-,11
-,12295.0,,-,11
-,14561.0,,-,11
-,18802.0,,-,11
-,29163.0,,-,11
2022-01-02 00:00:00,23857.0,Avión 8,- AFT SMOKE ON FWS AFTER ENERGIZATION,10
2024-06-17 00:00:00,67068.0,Avión 8,1 DE LOS MOTORES ESTÁ GOTEANDO ACEITE,10
2023-11-09 00:00:00,55888.0,Avión 40,2 ANOTACIONES CORTINA DEL GALLEY Y PUERTA DE PASAJE,10
2022-12-30 00:00:00,40001.0,Avión 11,2PTV CHECK NLG  CM2 LOOSE,10
2022-03-24 00:00:00,27019.0,Avión 19,12 TRU ARROW LIGHT DOESNT WORK,10
2022-03-11 00:00:00,26413.0,Avión 6,18 DF NO SMOKING LIGHT INOP,10
2020-07-30 00:00:00,9182.0,Avión 6,01105 D1,10
2020-10-19 00:00:00,10887.0,Avión 15,02154D1,10
2020-02-13 00:00:00,7327.0,Avión 13,41604D1,10
2020-10-28 00:00:00,11048.0,Avión 20,44941D1,10
2021-02-28 00:00:00,13130.0,Avión 21,47735D1,10
2020-07-18 00:00:00,8963.0,Avión 10,95762D1,10
2022-09-11 00:00:00,34741.0,Avión 11,0111960D1,10
2022-07-15 00:00:00,31813.0,Avión 10,112993D1,10
2022-08-24 00:00:00,33894.0,Avión 1,113112D1,10
2023-02-17 00:00:00,42114.0,Avión 1,119453D1,10
2022-08-11 00:00:00,33235.0,Avión 20,561519D1,10
2022-07-10 00:00:00,31595.0,Avión 3,5111704D1,10
2022-03-18 00:00:00,26777.0,Avión 8,A-ICING PITOT STBY HEATING FAULT,10
2022-09-21 00:00:00,35211.0,Avión 18,ABNORMAL ROLL FORCE IS FELT IN THE CONTROL COLUMN.,10
2019-08-15 00:00:00,3841.0,Avión 23,AC INOPERATIVO,10
2019-06-16 00:00:00,2589.0,Avión 31,AC SOLCITA MTTO,10
2019-08-18 00:00:00,3916.0,Avión 2,AC SOLCITA MTTO,10
2019-04-26 00:00:00,1735.0,Avión 18,AC SOLICITA MTTIO CON PASAJE A BORDO,10
2019-07-11 00:00:00,3068.0,Avión 2,AC SOLICITA MTTO,10
2019-08-01 00:00:00,3544.0,Avión 17,AC SOLICITA MTTO,10
2019-08-07 00:00:00,3678.0,Avión 19,AC SOLICITA MTTO,10
2019-08-18 00:00:00,3912.0,Avión 14,AC SOLICITA MTTO,10
2019-09-24 00:00:00,4596.0,Avión 2,AC SOLICITA MTTO,10
2019-10-15 00:00:00,5003.0,Avión 2,AC SOLICITA MTTO,10
2019-10-24 00:00:00,5177.0,Avión 31,AC SOLICITA MTTO,10
2019-09-13 00:00:00,4404.0,Avión 25,AC SOLICITA MTTO,10
2019-10-24 00:00:00,5171.0,Avión 13,AC SOLICITA MTTO,10
2019-06-03 00:00:00,2375.0,Avión 4,AC SOLICITA MTTO EN TFN,10
2022-03-02 00:00:00,26024.0,Avión 15,AFT LAVATORY SMOKE TEST,10
2021-10-08 00:00:00,19744.0,Avión 20,AIL LOCK LIT,10
2022-10-23 00:00:00,36787.0,Avión 18,AILERON LOCK DAILY INSP,10
2020-01-08 00:00:00,6597.0,Avión 10,AIRCRAFT DOCUMENTATION MISSING - OPERATIONAL,10
2020-02-16 00:00:00,7244.0,Avión 22,AIRCRAFT DOCUMENTATION PROBLEM - OPERATIONAL,10
2020-07-15 00:00:00,8958.0,Avión 17,AIRCRAFT DOCUMENTATION PROBLEM - OPERATIONAL,10
2021-10-10 00:00:00,19832.0,Avión 18,AIRCRAFT DOCUMENTATION PROBLEM - OPERATIONAL,10
2024-06-15 00:00:00,66923.0,Avión 11,ANOMALÍA EN LOS MANDOS DE VUELO,10
2019-10-09 00:00:00,4876.0,Avión 2,ANORMALIDAD EN LC,10
2023-07-06 00:00:00,49075.0,Avión 25,ANOTACION MESITA INOP,10
2023-07-25 00:00:00,50142.0,Avión 16,ASEGURAR PBE TRASERA Y HIL,10
2023-06-08 00:00:00,47635.0,Avión 16,ASIENTO TCP 2 INOP,10
2023-08-24 00:00:00,51826.0,Avión 3,ATL,10
2021-08-17 00:00:00,17643.0,Avión 19,ATPCS TEST PLASTIC COVER BROKEN,10
2022-05-11 00:00:00,28965.0,Avión 22,ATPCS TEST US,10
2022-10-29 00:00:00,37468.0,Avión 1,AVERIA EN MOTOR 2,10
2019-11-22 00:00:00,5703.0,Avión 7,AVION INOPERATIVO EN LPA POR TRABAJOS PROGRAMADOS,10
2021-07-24 00:00:00,16690.0,Avión 19,BARO SET CM2PUSH STD US,10
2024-06-28 00:00:00,67753.0,Avión 47,BARRAS DE BODEGA ROTAS,10
2023-10-05 00:00:00,54096.0,Avión 40,BASE DE DATOS,10
2023-12-26 00:00:00,58192.0,Avión 41,BBDD  CARGA DE O2,10
2023-12-28 00:00:00,58280.0,Avión 28,BBDD CADUCADA,10
2023-05-22 00:00:00,46784.0,Avión 37,BIRD STRIKE,10
2024-04-27 00:00:00,64112.0,Avión 14,BIRD STRIKE EN TOMA,10
2021-04-09 00:00:00,13830.0,Avión 20,BIRDSTRIKE - ENVIRONMENTAL,10
2023-07-13 00:00:00,49486.0,Avión 16,BOTELLA O2 PORTATIL,10
2023-04-05 00:00:00,44419.0,Avión 17,BRAKE ASSY 4 OUTSIDE LIMITS,10
2022-03-02 00:00:00,26038.0,Avión 32,CAMBIO DE RUEDA DELANTERA,10
2024-06-16 00:00:00,67007.0,Avión 10,CARGA POR VARILLA,10
2023-12-18 00:00:00,57760.0,Avión 38,CARGA POR VARILLA,10
2023-05-03 00:00:00,45848.0,Avión 22,CARGO DOOR,10
2019-03-11 00:00:00,996.0,Avión 23,CCO SOLICITA OPERAR LOS VUELOS NT522-523,10
2024-05-25 00:00:00,65634.0,Avión 21,CHALECO DE PASAJE CADUCADO,10
2023-02-09 00:00:00,41776.0,Avión 21,CHECK LEAK.,10
2019-02-16 00:00:00,668.0,Avión 25,CHEQUEO EXTERIOR,10
2023-09-13 00:00:00,52922.0,Avión 23,CINTA FRENO HELICE,10
2022-05-21 00:00:00,29376.0,Avión 31,CM1 EADI FLUCTUATIONS ON SCREEN,10
2021-05-24 00:00:00,14730.0,Avión 24,COCKPIT DOOR  CONTROL DOES NOT WORK,10
2023-07-02 00:00:00,48907.0,Avión 19,COLOCAR BOTELLA DE O2,10
2023-09-17 00:00:00,53127.0,Avión 18,COLOCAR EMBELLECEDOR,10
2023-06-18 00:00:00,48161.0,Avión 32,CONSULTA CON TMA SOBRE MEL APU,10
2022-07-24 00:00:00,32264.0,Avión 31,CONSULTA PUEDE VOLAR CON EL REMANENTE DE HYD,10
2024-03-24 00:00:00,62465.0,Avión 28,CONSULTA SOBRE ACUMULADOR FRENOS 1400 PSI,10
2023-10-26 00:00:00,55196.0,Avión 7,CORTINA BODEGA SUELTA,10
2024-05-01 00:00:00,64369.0,Avión 17,CORTINILLA DETRAS DE CM1 NO BLOCA,10
2019-12-19 00:00:00,6251.0,Avión 1,CREW AVISA  0745,10
2019-12-24 00:00:00,6331.0,Avión 16,CREW AVISA 0640,10
2019-10-01 00:00:00,4731.0,Avión 2,CREW AVISA 1256Z,10
2019-09-26 00:00:00,4641.0,Avión 2,CREW AVISA 1430Z,10
2019-11-24 00:00:00,5755.0,Avión 25,CREW AVISA A LAS 1138,10
2019-08-05 00:00:00,3627.0,Avión 3,CREW AVISA A LAS 1148Z,10
2019-10-03 00:00:00,4778.0,Avión 31,CREW AVISA A LAS 1641Z,10
2023-01-02 00:00:00,40133.0,Avión 12,CREW DETECTA TRABA TAPA REGISTRO AGUAS RESIDUALES,10
2023-02-15 00:00:00,42047.0,Avión 28,CREW INSTRUCTION,10
2024-05-14 00:00:00,65122.0,Avión 21,CREW QUERY - OPERATIONAL,10
2020-05-13 00:00:00,8144.0,Avión 28,CREW QUERY - OPERATIONAL,10
2020-07-15 00:00:00,8973.0,Avión 19,CREW QUERY - OPERATIONAL,10
2020-09-08 00:00:00,10091.0,Avión 17,CREW QUERY - OPERATIONAL,10
2020-10-15 00:00:00,10786.0,Avión 20,CREW QUERY - OPERATIONAL,10
2020-10-15 00:00:00,10800.0,Avión 2,CREW QUERY - OPERATIONAL,10
2022-05-26 00:00:00,29592.0,Avión 13,CREW QUERY - OPERATIONAL,10
2023-01-24 00:00:00,41055.0,Avión 36,CREW QUERY - OPERATIONAL,10
2023-01-30 00:00:00,41339.0,Avión 20,CREW QUERY - OPERATIONAL,10
2023-02-01 00:00:00,41416.0,Avión 20,CREW QUERY - OPERATIONAL,10
2023-02-06 00:00:00,41659.0,Avión 35,CREW QUERY - OPERATIONAL,10
2023-02-27 00:00:00,42500.0,Avión 22,CREW QUERY - OPERATIONAL,10
2023-02-28 00:00:00,42574.0,Avión 36,CREW QUERY - OPERATIONAL,10
2023-03-23 00:00:00,43714.0,Avión 10,CREW QUERY - OPERATIONAL,10
2023-04-14 00:00:00,44851.0,Avión 1,CREW QUERY - OPERATIONAL,10
2023-05-20 00:00:00,46675.0,Avión 22,CREW QUERY - OPERATIONAL,10
2019-08-08 00:00:00,3697.0,Avión 3,CREW REQUIERE MTTO A LAS 1039Z,10
2019-07-23 00:00:00,3312.0,Avión 1,CREW SOLICITA MTTO,10
2023-07-28 00:00:00,50373.0,Avión 28,CREW TLF MTTO ACTION,10
2023-05-19 00:00:00,46663.0,Avión 25,DAMAGE DOOR PASSENGERS AH,10
2023-12-31 00:00:00,58419.0,Avión 10,DELAY EVENT FOR AC MPI,10
2023-12-25 00:00:00,58146.0,Avión 25,DELAY EVENT FOR AC MXQ,10
2023-07-06 00:00:00,49142.0,Avión 25,DELAY EVENT FOR AC MXQ,10
2023-08-13 00:00:00,51278.0,Avión 2,DELAY EVENT FOR AC MXQ,10
2023-12-23 00:00:00,58056.0,Avión 36,DELAY EVENT FOR AC NSG,10
2023-08-13 00:00:00,51279.0,Avión 36,DELAY EVENT FOR AC NSG,10
2023-06-26 00:00:00,48593.0,Avión 20,DESMONTAJE CAMILLA,10
2023-10-12 00:00:00,54473.0,Avión 40,DIFERIDO DUPLICADO EN HIL,10
2024-07-22 00:00:00,69139.0,Avión 46,DOOR CONTROL CABIN PANEL,10
2024-07-23 00:00:00,69191.0,Avión 46,DOOR CONTROL CABIN PANEL,10
2023-07-29 00:00:00,50366.0,Avión 39,DUDA CON LC PTV,10
2022-06-06 00:00:00,30005.0,Avión 16,DUDA DIFERIDO Y AVISO PANEL COMBUSTIBLE,10
2021-07-19 00:00:00,16489.0,Avión 6,EICAS DURING DESCENT FLT CTRL FAULT. GOES AND BACK,10
2022-10-26 00:00:00,36942.0,Avión 22,ELECTRICAL SMOKE DURING START ENGINE 1,10
2022-10-30 00:00:00,37122.0,Avión 31,EMBEDDED SCREW ON WHEEL 3,10
2023-08-28 00:00:00,52055.0,Avión 40,EMBELLECEDOR LEVANTADO,10
2023-04-01 00:00:00,44216.0,Avión 11,EMBELLECEDOR PUERTA,10
2023-04-01 00:00:00,44214.0,Avión 17,EMBELLECEDOR PUERTA PASAJE,10
2022-03-03 00:00:00,26077.0,Avión 13,EMERGENCY LT PAX DOOR US,10
2024-05-20 00:00:00,65450.0,Avión 32,ENVIO DE RESPUESTOS,10
2018-08-13 00:00:00,60.0,Avión 10,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2018-11-30 00:00:00,457.0,Avión 22,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2018-12-28 00:00:00,469.0,Avión 18,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2019-02-09 00:00:00,630.0,Avión 19,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2019-02-22 00:00:00,929.0,Avión 10,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2019-03-08 00:00:00,961.0,Avión 25,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2019-11-07 00:00:00,5442.0,Avión 19,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2020-01-12 00:00:00,6866.0,Avión 6,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2020-02-08 00:00:00,7127.0,Avión 20,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2020-02-08 00:00:00,7136.0,Avión 16,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2020-02-11 00:00:00,7164.0,Avión 6,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2022-06-19 00:00:00,30614.0,Avión 19,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2022-07-18 00:00:00,31973.0,Avión 35,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2022-09-10 00:00:00,34698.0,Avión 6,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2023-12-17 00:00:00,57733.0,Avión 8,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2023-07-21 00:00:00,49981.0,Avión 35,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2023-09-08 00:00:00,52633.0,Avión 35,EVENT FOR A NETLINE DELAY  CANCELLATION,10
2018-08-19 00:00:00,71.0,Avión 17,EVENT FOR A NETLINE DELAYCANCELLATION,10
2024-02-10 00:00:00,60467.0,Avión 38,EVENT WITHOUT INFORMATION - OPERATIONAL,10
2024-03-08 00:00:00,61866.0,Avión 21,EVENT WITHOUT INFORMATION - OPERATIONAL,10
2024-03-12 00:00:00,61985.0,Avión 4,EVENT WITHOUT INFORMATION - OPERATIONAL,10
2024-07-14 00:00:00,68691.0,Avión 2,EVENT WITHOUT INFORMATION - OPERATIONAL,10
2019-11-03 00:00:00,5357.0,Avión 2,EVENTO X RETRASO  AIMS,10
2024-06-14 00:00:00,66898.0,Avión 21,FAK DESPRECINTADO Y UN PUNTO DE HIL CADUCADO,10
2022-03-26 00:00:00,27079.0,Avión 32,FALLO COMUNICACIONES,10
2023-11-02 00:00:00,55514.0,Avión 1,FALLO DE PITOT,10
2023-12-12 00:00:00,57497.0,Avión 40,FALLO DEL TCAS,10
2024-05-31 00:00:00,65992.0,Avión 47,FALLO ELECTRICO Y PROBLEMAS CON NP,10
2023-09-07 00:00:00,52593.0,Avión 11,FALLO EN EL AC TERRAIN FAULT,10
2022-12-15 00:00:00,39311.0,Avión 18,FALTA ASENTAR EN PTV PROCEDIMIENTO AILERON LOCK,10
2022-12-14 00:00:00,39243.0,Avión 25,FLAPS  30 OVERSPEED,10
2023-03-31 00:00:00,44171.0,Avión 4,FLIGHT CONTROL ABNORNALY HARD DURING ROTATE,10
2023-09-14 00:00:00,52992.0,Avión 31,FLIGHT CTRL,10
2023-07-18 00:00:00,49778.0,Avión 38,FMS BITE FAILURE NAV DATA FAIL,10
2022-01-14 00:00:00,24301.0,Avión 25,FOUND HYD LEAK AT PIPE OF BRAKE,10
2022-11-28 00:00:00,38402.0,Avión 34,FOUND IN PASSENGER DOOR ROD ASSY WITH BLEND.,10
2022-07-30 00:00:00,32574.0,Avión 16,FUEL INDICATION,10
2022-06-02 00:00:00,29870.0,Avión 35,FWD DETECTOR SMOKE INOP,10
2023-05-28 00:00:00,47101.0,Avión 37,GOMA PUERTA SERVICIO,10
2021-10-15 00:00:00,20129.0,Avión 2,HIGH TEMP IN DUCT,10
2022-12-18 00:00:00,39456.0,Avión 10,HYD POP GREEN SYSTEM  WHHEL TYRE 3,10
2021-11-25 00:00:00,22159.0,Avión 20,HYD PRESS US. AUX,10
2024-04-11 00:00:00,63389.0,Avión 24,IMPACTO EN EL MORRO DE AVE EN LA SALIDA,10
2020-09-30 00:00:00,10491.0,Avión 1,INOPERATIVE  PILOT REPORT - OPERATIONAL,10
2020-07-01 00:00:00,8687.0,Avión 1,INOPERATIVE INMOBILIZED NOT STORED,10
2024-05-14 00:00:00,65124.0,Avión 39,INTERCOM,10
2024-05-27 00:00:00,65758.0,Avión 3,INTERFONO DE LA SOBRECARGO FALLANDO INTERMITENTEMENTE,10
2019-12-28 00:00:00,6413.0,Avión 14,INTERFONO TCP,10
2023-10-10 00:00:00,54356.0,Avión 2,INTERFONO TRASERO,10
2021-09-06 00:00:00,18398.0,Avión 21,INTERPHONE TCP1 NOT WOEK PROPERLY,10
2022-11-09 00:00:00,37593.0,Avión 37,INVERTER FAULT - BREAKER,10
2019-04-15 00:00:00,1535.0,Avión 23,LA CREW SOLICITA MTTO,10
2024-06-27 00:00:00,67664.0,Avión 34,LA PUERTA DE BODEGA NO ABRE,10
2020-02-17 00:00:00,7248.0,Avión 13,LATE RELEASE FROM SCH MAINT - TECHNICAL,10
2020-03-13 00:00:00,7676.0,Avión 14,LATE RELEASE FROM SCH MAINT - TECHNICAL,10
2022-10-21 00:00:00,36686.0,Avión 11,LATE RELEASE FROM SCH MAINT - TECHNICAL,10
2024-07-08 00:00:00,68325.0,Avión 19,LC WY,10
2023-06-11 00:00:00,47791.0,Avión 20,LC-NGGL-110623,10
2023-07-16 00:00:00,49696.0,Avión 34,LCWY,10
2019-11-23 00:00:00,5737.0,Avión 25,LIMITACION 25-11-2,10
2019-11-14 00:00:00,5540.0,Avión 19,LIMITACION 34-61-2,10
2021-05-04 00:00:00,14279.0,Avión 23,LIMITATION 50370D1,10
2024-04-25 00:00:00,64018.0,Avión 39,LINTERNA PARA SOBRECARGO,10
2022-12-02 00:00:00,38625.0,Avión 11,LOOP A FAULT ENG 1,10
2022-09-03 00:00:00,34336.0,Avión 23,LOOP B,10
2021-09-26 00:00:00,19147.0,Avión 20,LOW LEVEL DEL DEPOSITO DERECHO,10
2022-12-13 00:00:00,39161.0,Avión 23,LOWER BEACON IN POOR CONDITION COVER,10
2023-12-04 00:00:00,57072.0,Avión 16,LUZ MASTER CAUTION CM2 NO SE ILUMINA,10
2019-12-11 00:00:00,6235.0,Avión 15,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2020-02-05 00:00:00,7079.0,Avión 20,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2020-03-02 00:00:00,7489.0,Avión 8,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2020-08-23 00:00:00,9739.0,Avión 23,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2020-09-05 00:00:00,10003.0,Avión 23,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2021-05-23 00:00:00,14706.0,Avión 28,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2022-07-07 00:00:00,31477.0,Avión 3,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2020-04-13 00:00:00,7953.0,Avión 3,MAINTENANCE ACTION WITHOUT PILOT REPORT - OPERATIONAL,10
2021-07-02 00:00:00,15904.0,Avión 31,MAINTENANCE ACTION WITHOUT PILOT REPORT - SIN INFO,10
2023-08-09 00:00:00,50995.0,Avión 10,MANTA CONDUCTO AIRE ACONDICIONADO SUELTA,10
2024-01-12 00:00:00,58979.0,Avión 38,MEDICION CARGA POR VARILLA,10
2024-04-08 00:00:00,63186.0,Avión 10,MEDICION CARGA POR VARILLA,10
2024-06-19 00:00:00,67167.0,Avión 1,MEDICION CARGA POR VARILLA 2.2,10
2023-06-16 00:00:00,48076.0,Avión 21,MEDICION POR VARILLA,10
2023-06-17 00:00:00,48106.0,Avión 21,MEDICION POR VARILLA,10
2024-06-13 00:00:00,66785.0,Avión 1,MEDICIÓN POR VARILLA,10
2023-08-21 00:00:00,51697.0,Avión 38,MEL A,10
2022-07-27 00:00:00,32456.0,Avión 16,MTTO PROGRAMADO,10
2024-05-11 00:00:00,64896.0,Avión 34,MTTO SIN INFO,10
2024-02-07 00:00:00,60246.0,Avión 34,NIVEL DE HYD POR DEBAJO DE LO NORMAL,10
2022-08-29 00:00:00,34122.0,Avión 14,NMA SIN INFORMACION,10
2022-05-06 00:00:00,28782.0,Avión 16,NO INFO,10
2022-12-08 00:00:00,39353.0,Avión 2,NO INFO,10
2023-05-26 00:00:00,47019.0,Avión 22,NO INFO,10
2023-06-04 00:00:00,47441.0,Avión 28,NO INFO,10
2020-02-14 00:00:00,7259.0,Avión 8,NO MAINTENANCE ACTION - OPERATIONAL,10
2020-06-19 00:00:00,8534.0,Avión 7,NO MAINTENANCE ACTION - OPERATIONAL,10
2020-08-13 00:00:00,9508.0,Avión 2,NO MAINTENANCE ACTION - OPERATIONAL,10
2021-04-16 00:00:00,13966.0,Avión 19,NO MAINTENANCE ACTION - OPERATIONAL,10
